SSver,display,maxn,trial,d1obj1,d1obj2,d1obj3,d1obj4,d1obj5,d1obj6,d2obj1,d2obj2,d2obj3,d2obj4,d2obj5,d2obj6,d3obj1,d3obj2,d3obj3,d3obj4,d3obj5,d3obj6,cond,tarLoc,tarDis,change,proc1,proc2
v02INT2,main,96,29,gDot.jpg,ACOFFGRI9.jpg,gDot.jpg,Acabinetdraw8.jpg,gDot.jpg,sandcastle.jpg,ACOFFPOT3.jpg,gDot.jpg,Acabinetwithm.jpg,gDot.jpg,sausage.jpg,gDot.jpg,d2obj1,d2obj2,d2obj3,d2obj4,change,d2obj6,1,5,2,canopy.jpg,,
v02INT2,main,96,30,ACOFFPOT7.jpg,gDot.jpg,Acactus58.jpg,gDot.jpg,schoolbagA.jpg,gDot.jpg,gDot.jpg,ACOFFTA18.jpg,gDot.jpg,Acactusplant.jpg,gDot.jpg,schoolbus.jpg,d2obj1,d2obj2,d2obj3,d2obj4,d2obj5,change,1,6,2,AWALKMAN2.jpg,,
v02INT2,main,96,31,gDot.jpg,ACOLOGNE.jpg,gDot.jpg,Acamcorde.jpg,gDot.jpg,scissorsN.jpg,ACOLUMN5.jpg,gDot.jpg,Acamelsculpt2.jpg,gDot.jpg,scooter.jpg,gDot.jpg,change,d2obj2,d2obj3,d2obj4,d2obj5,d2obj6,1,1,2,Aflask19.jpg,,
v02INT2,main,96,32,ACOMB11.jpg,gDot.jpg,Acameo.jpg,gDot.jpg,scrunchie.jpg,gDot.jpg,gDot.jpg,ACONSTHA2.jpg,gDot.jpg,Acamera101.jpg,gDot.jpg,seasponge.jpg,d2obj1,change,d2obj3,d2obj4,d2obj5,d2obj6,1,2,2,AWASHRACK.jpg,,
v02INT2,main,96,33,gDot.jpg,ACOOKOIL.jpg,gDot.jpg,Acamera111.jpg,gDot.jpg,silver-bowl-small.jpg,ACOPPAN10.jpg,gDot.jpg,Acamerabag.jpg,gDot.jpg,skateboard.jpg,gDot.jpg,d2obj1,d2obj2,change,d2obj4,d2obj5,d2obj6,1,3,2,ASNBRD2.jpg,,
v02INT2,main,96,34,ACOWBELL6.jpg,gDot.jpg,Acampingcoffe.jpg,gDot.jpg,slide.jpg,gDot.jpg,gDot.jpg,ACOWBOYH3.jpg,gDot.jpg,Acampingstov9.jpg,gDot.jpg,snail.jpg,d2obj1,d2obj2,d2obj3,change,d2obj5,d2obj6,1,4,2,26429097.thl.jpg,,
v02INT2,main,96,35,gDot.jpg,ACRIB18.jpg,gDot.jpg,Acandlehold17.jpg,gDot.jpg,snowflake.jpg,ACROWNPEN.jpg,gDot.jpg,Acandlesnuffe.jpg,gDot.jpg,spoon-a.jpg,gDot.jpg,d2obj1,d2obj2,d2obj3,d2obj4,change,d2obj6,1,5,2,pinecone02.jpg,,
v02INT2,main,96,36,ACURLER.jpg,gDot.jpg,Acane116.jpg,gDot.jpg,stickcheese.jpg,gDot.jpg,gDot.jpg,ACURLINGI.jpg,gDot.jpg,Acanister10.jpg,gDot.jpg,strawberrytart.jpg,d2obj1,d2obj2,d2obj3,d2obj4,d2obj5,change,1,6,2,ACOOKCUTT.jpg,,
v02INT2,main,96,37,gDot.jpg,ACUSHIO12.jpg,gDot.jpg,Acantaloupe4.jpg,gDot.jpg,surfboard.jpg,ACUSHIO60.jpg,gDot.jpg,Acarrot.jpg,gDot.jpg,swimming pool.jpg,gDot.jpg,change,d2obj2,d2obj3,d2obj4,d2obj5,d2obj6,1,1,2,26463767.thl.jpg,,
v02INT2,main,96,38,ACUTPIN.jpg,gDot.jpg,Acartofgroce3.jpg,gDot.jpg,tape-a.jpg,gDot.jpg,gDot.jpg,ADART3.jpg,gDot.jpg,Acarvedpumpk2.jpg,gDot.jpg,teapotD.jpg,d2obj1,change,d2obj3,d2obj4,d2obj5,d2obj6,1,2,2,ACUTBOAR2.jpg,,
v02INT2,main,96,39,gDot.jpg,ADECOSPO4.jpg,gDot.jpg,Acase2.jpg,gDot.jpg,teepee.jpg,ADESKLA12.jpg,gDot.jpg,Acastingladl2.jpg,gDot.jpg,telephoneA.jpg,gDot.jpg,d2obj1,d2obj2,change,d2obj4,d2obj5,d2obj6,1,3,2,26423905.thl.jpg,,
v02INT2,main,96,40,ADICE.jpg,gDot.jpg,Acementfinish.jpg,gDot.jpg,tofu.jpg,gDot.jpg,gDot.jpg,ADINGHY.jpg,gDot.jpg,Aceramichous2.jpg,gDot.jpg,toiletA.jpg,d2obj1,d2obj2,d2obj3,change,d2obj5,d2obj6,1,4,2,glassjuiceN.jpg,,
v02INT2,main,96,41,gDot.jpg,ADISHLID2.jpg,gDot.jpg,Aceramicjug10.jpg,gDot.jpg,tomatoslice.jpg,ADOGTOY.jpg,gDot.jpg,Aceramicjug16.jpg,gDot.jpg,train2.jpg,gDot.jpg,d2obj1,d2obj2,d2obj3,d2obj4,change,d2obj6,1,5,2,AMUFFIPAN.jpg,,
v02INT2,main,96,42,ADOGTOY5.jpg,gDot.jpg,Achair1260.jpg,gDot.jpg,trapezebars.jpg,gDot.jpg,gDot.jpg,ADOORHAN8.jpg,gDot.jpg,Achampagnebo2.jpg,gDot.jpg,tricycle.jpg,d2obj1,d2obj2,d2obj3,d2obj4,d2obj5,change,1,6,2,Awoodenhamme8.jpg,,
v02INT2,main,96,43,gDot.jpg,ADOORWA69.jpg,gDot.jpg,Acheque.jpg,gDot.jpg,tuba1.jpg,ADOUBHOOK.jpg,gDot.jpg,Achest20.jpg,gDot.jpg,turnip.jpg,gDot.jpg,change,d2obj2,d2obj3,d2obj4,d2obj5,d2obj6,1,1,2,Aantiquebuck2.jpg,,
v02INT2,main,96,44,ADRESSE14.jpg,gDot.jpg,Achildsplaype.jpg,gDot.jpg,underwear.jpg,gDot.jpg,gDot.jpg,ADRIARRA2.jpg,gDot.jpg,Achocolateice.jpg,gDot.jpg,waterfilter.jpg,d2obj1,change,d2obj3,d2obj4,d2obj5,d2obj6,1,2,2,Awoodenbarrel.jpg,,
v02INT2,main,96,45,gDot.jpg,ADRILL3.jpg,gDot.jpg,Achrisd25.jpg,gDot.jpg,weddingdress.jpg,ADRUM.jpg,gDot.jpg,Aclamp58.jpg,gDot.jpg,wetsuit1.jpg,gDot.jpg,d2obj1,d2obj2,change,d2obj4,d2obj5,d2obj6,1,3,2,AJOYSTIC1.jpg,,
v02INT2,main,96,46,ADRUM12.jpg,gDot.jpg,Aclamp62.jpg,gDot.jpg,whiteboard.jpg,gDot.jpg,gDot.jpg,ADRUM17.jpg,gDot.jpg,Acleaningbru3.jpg,gDot.jpg,whitemalerobe.jpg,d2obj1,d2obj2,d2obj3,change,d2obj5,d2obj6,1,4,2,Ababycup2.jpg,,
v02INT2,main,96,47,gDot.jpg,ADRUMSTI4.jpg,gDot.jpg,Aclimbingtool.jpg,gDot.jpg,wok.jpg,ADRYWOOD.jpg,gDot.jpg,Acliplatch.jpg,gDot.jpg,womanpants.jpg,gDot.jpg,d2obj1,d2obj2,d2obj3,d2obj4,change,d2obj6,1,5,2,AOPGLASS.jpg,,
v02INT2,main,96,48,ADUNEBUGG.jpg,gDot.jpg,Aclock261.jpg,gDot.jpg,woodvase.jpg,gDot.jpg,gDot.jpg,ADUSTER5.jpg,gDot.jpg,Aclog6.jpg,gDot.jpg,workbench.jpg,d2obj1,d2obj2,d2obj3,d2obj4,d2obj5,change,1,6,2,ABULDOZER.jpg,,
v02INT2,mainBye
